siparis_id,toplam_tutar,saat,gun_no,hava_durumu,sicaklik_c,urun_sayisi,hafta_sonu,kisi_sayisi,yas_grubu
4768,665.0,8,3,Soğuk/Karlı,19.0,2,0,1,25-34
4769,530.0,9,3,Güneşli,8.0,2,0,1,25-34
4770,495.0,9,3,Bulutlu,10.0,2,0,1,25-34
4771,1040.0,9,3,Güneşli,16.0,2,0,1,25-34
4772,735.0,9,3,Soğuk/Karlı,22.0,2,0,1,25-34
4773,530.0,9,3,Soğuk/Karlı,16.0,2,0,1,25-34
4774,735.0,9,3,Bulutlu,9.0,2,0,1,25-34
4775,390.0,9,3,Güneşli,26.0,2,0,1,25-34
4776,390.0,10,3,Soğuk/Karlı,16.0,2,0,1,25-34
4777,1075.0,10,3,Yağmurlu,8.0,2,0,1,25-34
4778,495.0,10,3,Soğuk/Karlı,10.0,2,0,1,25-34
4779,1110.0,10,3,Güneşli,17.0,2,0,1,25-34
4780,700.0,10,3,Güneşli,9.0,2,0,1,25-34
4781,1075.0,10,3,Yağmurlu,24.0,2,0,1,25-34
4782,495.0,10,3,Yağmurlu,17.0,2,0,1,25-34
4783,770.0,10,3,Güneşli,18.0,2,0,1,25-34
4784,425.0,10,3,Bulutlu,14.0,2,0,1,25-34
4785,1110.0,10,3,Güneşli,14.0,2,0,1,25-34
4786,700.0,10,3,Yağmurlu,11.0,2,0,1,25-34
4787,700.0,10,3,Yağmurlu,22.0,2,0,1,25-34
4788,130.0,11,3,Soğuk/Karlı,18.0,1,0,1,25-34
4789,585.0,12,3,Güneşli,26.0,3,0,1,25-34
4790,495.0,12,3,Soğuk/Karlı,13.0,3,0,1,25-34
4791,325.0,12,3,Soğuk/Karlı,14.0,2,0,1,25-34
4792,375.0,12,3,Soğuk/Karlı,12.0,2,0,1,25-34
4793,325.0,12,3,Güneşli,20.0,2,0,1,25-34
4794,445.0,12,3,Soğuk/Karlı,9.0,2,0,1,25-34
4795,445.0,12,3,Bulutlu,10.0,2,0,1,25-34
4796,455.0,12,3,Soğuk/Karlı,19.0,3,0,1,25-34
4797,325.0,12,3,Yağmurlu,22.0,2,0,1,25-34
4798,395.0,12,3,Yağmurlu,19.0,2,0,1,25-34
4799,375.0,12,3,Güneşli,8.0,2,0,1,25-34
4800,375.0,12,3,Bulutlu,18.0,2,0,1,25-34
4801,395.0,12,3,Yağmurlu,11.0,2,0,1,25-34
4802,340.0,13,3,Güneşli,24.0,2,0,1,25-34
4803,465.0,13,3,Bulutlu,11.0,2,0,1,25-34
4804,445.0,13,3,Güneşli,11.0,2,0,1,25-34
4805,495.0,13,3,Yağmurlu,10.0,3,0,1,25-34
4806,465.0,13,3,Yağmurlu,13.0,2,0,1,25-34
4807,355.0,13,3,Güneşli,19.0,2,0,1,25-34
4808,375.0,13,3,Güneşli,20.0,2,0,1,25-34
4809,585.0,13,3,Güneşli,19.0,3,0,1,25-34
4810,395.0,13,3,Güneşli,25.0,2,0,1,25-34
4811,585.0,13,3,Güneşli,14.0,3,0,1,25-34
4812,535.0,13,3,Bulutlu,26.0,3,0,1,25-34
4813,465.0,13,3,Yağmurlu,19.0,2,0,1,25-34
4814,455.0,13,3,Yağmurlu,17.0,3,0,1,25-34
4815,465.0,13,3,Güneşli,25.0,2,0,1,25-34
4816,495.0,13,3,Bulutlu,21.0,3,0,1,25-34
4817,325.0,13,3,Yağmurlu,25.0,2,0,1,25-34
4818,340.0,13,3,Soğuk/Karlı,11.0,2,0,1,25-34
4819,455.0,13,3,Bulutlu,10.0,3,0,1,25-34
4820,535.0,13,3,Bulutlu,13.0,3,0,1,25-34
4821,325.0,13,3,Güneşli,26.0,2,0,1,25-34
4822,535.0,13,3,Güneşli,22.0,3,0,1,25-34
4823,585.0,13,3,Soğuk/Karlı,8.0,3,0,1,25-34
4824,355.0,13,3,Bulutlu,9.0,2,0,1,25-34
4825,340.0,13,3,Bulutlu,26.0,2,0,1,25-34
4826,35.0,14,3,Yağmurlu,22.0,1,0,1,25-34
4827,240.0,14,3,Bulutlu,19.0,2,0,1,25-34
4828,85.0,14,3,Güneşli,14.0,1,0,1,25-34
4829,85.0,14,3,Güneşli,16.0,1,0,1,25-34
4830,275.0,15,3,Yağmurlu,21.0,2,0,1,25-34
4831,130.0,15,3,Soğuk/Karlı,22.0,1,0,1,25-34
4832,75.0,16,3,Yağmurlu,22.0,1,0,1,25-34
4833,85.0,17,3,Yağmurlu,19.0,1,0,1,25-34
4834,60.0,17,3,Yağmurlu,24.0,1,0,1,25-34
4835,60.0,18,3,Bulutlu,8.0,1,0,1,25-34
4836,210.0,18,3,Güneşli,21.0,2,0,1,25-34
4837,3550.0,19,3,Yağmurlu,8.0,4,0,2,25-34
4838,3505.0,19,3,Güneşli,16.0,3,0,1,25-34
4839,1905.0,19,3,Güneşli,9.0,4,0,2,25-34
4840,3170.0,19,3,Bulutlu,8.0,4,0,2,25-34
4841,2670.0,19,3,Yağmurlu,10.0,4,0,2,25-34
4842,3040.0,19,3,Güneşli,11.0,3,0,1,25-34
4843,3890.0,19,3,Soğuk/Karlı,12.0,4,0,2,25-34
4844,1520.0,19,3,Bulutlu,22.0,2,0,1,25-34
4845,3880.0,19,3,Soğuk/Karlı,11.0,5,0,2,25-34
4846,2990.0,19,3,Güneşli,10.0,5,0,2,25-34
4847,2745.0,19,3,Soğuk/Karlı,10.0,3,0,1,25-34
4848,1870.0,19,3,Yağmurlu,23.0,4,0,2,25-34
4849,4220.0,19,3,Bulutlu,22.0,4,0,2,25-34
4850,2005.0,19,3,Güneşli,24.0,5,0,2,25-34
4851,1965.0,19,3,Bulutlu,19.0,4,0,2,25-34
4852,2215.0,19,3,Soğuk/Karlı,21.0,5,0,2,25-34
4853,3250.0,19,3,Yağmurlu,11.0,3,0,1,25-34
4854,2245.0,19,3,Yağmurlu,13.0,4,0,2,25-34
4855,2365.0,19,3,Güneşli,11.0,4,0,2,25-34
4856,3890.0,19,3,Yağmurlu,10.0,3,0,1,25-34
4857,3790.0,19,3,Soğuk/Karlı,20.0,4,0,2,25-34
4858,1740.0,19,3,Yağmurlu,17.0,4,0,2,25-34
4859,3370.0,19,3,Güneşli,12.0,4,0,2,25-34
4860,3440.0,19,3,Güneşli,20.0,4,0,2,25-34
4861,2800.0,19,3,Yağmurlu,24.0,4,0,2,25-34
4862,2745.0,19,3,Güneşli,22.0,4,0,2,25-34
4863,4090.0,19,3,Güneşli,9.0,4,0,2,25-34
4864,1695.0,19,3,Güneşli,19.0,4,0,2,25-34
4865,1690.0,20,3,Güneşli,16.0,4,0,2,25-34
4866,3095.0,20,3,Soğuk/Karlı,26.0,4,0,2,25-34
4867,1250.0,20,3,Bulutlu,16.0,2,0,1,25-34
4868,3650.0,20,3,Soğuk/Karlı,22.0,2,0,1,25-34
4869,2250.0,20,3,Yağmurlu,20.0,4,0,2,25-34
4870,3155.0,20,3,Güneşli,9.0,4,0,2,25-34
4871,1995.0,20,3,Bulutlu,20.0,4,0,2,25-34
4872,1740.0,20,3,Soğuk/Karlı,8.0,3,0,1,25-34
4873,3675.0,20,3,Bulutlu,13.0,3,0,1,25-34
4874,1450.0,20,3,Bulutlu,25.0,4,0,2,25-34
4875,1680.0,20,3,Güneşli,16.0,4,0,2,25-34
4876,3990.0,20,3,Güneşli,12.0,3,0,1,25-34
4877,3325.0,20,3,Soğuk/Karlı,19.0,2,0,1,25-34
4878,3900.0,20,3,Soğuk/Karlı,20.0,5,0,2,25-34
4879,3570.0,20,3,Güneşli,19.0,4,0,2,25-34
4880,1640.0,20,3,Yağmurlu,14.0,4,0,2,25-34
4881,2475.0,21,3,Yağmurlu,15.0,4,0,2,25-34
4882,1160.0,21,3,Bulutlu,22.0,4,0,2,25-34
4883,2850.0,21,3,Yağmurlu,8.0,2,0,1,25-34
4884,3730.0,21,3,Yağmurlu,13.0,4,0,2,25-34
4885,1935.0,21,3,Bulutlu,12.0,5,0,2,25-34
4886,2885.0,21,3,Yağmurlu,19.0,2,0,1,25-34
4887,2355.0,21,3,Bulutlu,25.0,3,0,1,25-34
4888,2675.0,21,3,Soğuk/Karlı,13.0,5,0,2,25-34
4889,2160.0,21,3,Bulutlu,16.0,4,0,2,25-34
4890,1420.0,21,3,Bulutlu,11.0,4,0,2,25-34
4891,3035.0,21,3,Soğuk/Karlı,9.0,5,0,2,25-34
4892,3010.0,21,3,Soğuk/Karlı,15.0,3,0,1,25-34
4893,2340.0,21,3,Soğuk/Karlı,16.0,3,0,1,25-34
4894,1750.0,21,3,Soğuk/Karlı,10.0,3,0,1,25-34
4895,3865.0,21,3,Soğuk/Karlı,19.0,3,0,1,25-34
4896,1910.0,21,3,Soğuk/Karlı,18.0,4,0,2,25-34
4897,2945.0,21,3,Yağmurlu,14.0,4,0,2,25-34
4898,1230.0,21,3,Yağmurlu,20.0,2,0,1,25-34
4899,2580.0,21,3,Bulutlu,21.0,4,0,2,25-34
4900,3360.0,21,3,Güneşli,9.0,4,0,2,25-34
4901,200.0,22,3,Güneşli,12.0,2,0,1,25-34
4902,35.0,22,3,Güneşli,17.0,1,0,1,25-34
4903,220.0,22,3,Bulutlu,16.0,2,0,1,25-34
4904,65.0,23,3,Bulutlu,19.0,1,0,1,25-34
4905,85.0,23,3,Yağmurlu,17.0,1,0,1,25-34
4906,45.0,0,4,Yağmurlu,10.0,1,0,1,25-34
4907,45.0,0,4,Yağmurlu,26.0,1,0,1,25-34
4908,285.0,1,4,Güneşli,21.0,2,0,1,25-34
4909,390.0,8,4,Yağmurlu,11.0,2,0,1,25-34
4910,425.0,8,4,Bulutlu,9.0,2,0,1,25-34
4911,1005.0,8,4,Bulutlu,19.0,2,0,1,25-34
4912,970.0,8,4,Güneşli,22.0,2,0,1,25-34
4913,390.0,8,4,Soğuk/Karlı,18.0,2,0,1,25-34
4914,460.0,8,4,Güneşli,8.0,2,0,1,25-34
4915,390.0,8,4,Güneşli,19.0,2,0,1,25-34
4916,1110.0,8,4,Yağmurlu,8.0,2,0,1,25-34
4917,1075.0,8,4,Soğuk/Karlı,22.0,2,0,1,25-34
4918,630.0,8,4,Güneşli,16.0,2,0,1,25-34
4919,460.0,8,4,Güneşli,11.0,2,0,1,25-34
4920,1040.0,8,4,Soğuk/Karlı,25.0,2,0,1,25-34
4921,1040.0,9,4,Güneşli,16.0,2,0,1,25-34
4922,630.0,9,4,Soğuk/Karlı,11.0,2,0,1,25-34
4923,460.0,9,4,Bulutlu,13.0,2,0,1,25-34
4924,1005.0,9,4,Soğuk/Karlı,21.0,2,0,1,25-34
4925,700.0,9,4,Soğuk/Karlı,11.0,2,0,1,25-34
4926,735.0,9,4,Güneşli,8.0,2,0,1,25-34
4927,460.0,9,4,Yağmurlu,19.0,2,0,1,25-34
4928,1040.0,9,4,Güneşli,26.0,2,0,1,25-34
4929,425.0,9,4,Yağmurlu,25.0,2,0,1,25-34
4930,630.0,10,4,Güneşli,23.0,2,0,1,25-34
4931,425.0,10,4,Bulutlu,24.0,2,0,1,25-34
4932,665.0,10,4,Yağmurlu,16.0,2,0,1,25-34
4933,1075.0,10,4,Yağmurlu,20.0,2,0,1,25-34
4934,460.0,10,4,Bulutlu,20.0,2,0,1,25-34
4935,495.0,10,4,Soğuk/Karlı,14.0,2,0,1,25-34
4936,495.0,10,4,Soğuk/Karlı,21.0,2,0,1,25-34
4937,770.0,10,4,Güneşli,26.0,2,0,1,25-34
4938,770.0,10,4,Güneşli,10.0,2,0,1,25-34
4939,970.0,10,4,Soğuk/Karlı,15.0,2,0,1,25-34
4940,390.0,10,4,Güneşli,12.0,2,0,1,25-34
4941,630.0,10,4,Soğuk/Karlı,19.0,2,0,1,25-34
4942,210.0,11,4,Soğuk/Karlı,19.0,2,0,1,25-34
4943,45.0,11,4,Bulutlu,26.0,1,0,1,25-34
4944,340.0,11,4,Güneşli,26.0,2,0,1,25-34
4945,325.0,12,4,Güneşli,15.0,2,0,1,25-34
4946,495.0,12,4,Soğuk/Karlı,16.0,3,0,1,25-34
4947,375.0,12,4,Bulutlu,22.0,2,0,1,25-34
4948,325.0,12,4,Bulutlu,20.0,2,0,1,25-34
4949,495.0,12,4,Yağmurlu,24.0,3,0,1,25-34
4950,465.0,12,4,Güneşli,13.0,2,0,1,25-34
4951,325.0,12,4,Güneşli,24.0,2,0,1,25-34
4952,585.0,12,4,Güneşli,16.0,3,0,1,25-34
4953,355.0,12,4,Bulutlu,23.0,2,0,1,25-34
4954,455.0,12,4,Soğuk/Karlı,18.0,3,0,1,25-34
4955,375.0,12,4,Soğuk/Karlı,26.0,2,0,1,25-34
4956,325.0,12,4,Bulutlu,23.0,2,0,1,25-34
4957,355.0,12,4,Güneşli,22.0,2,0,1,25-34
4958,325.0,12,4,Yağmurlu,24.0,2,0,1,25-34
4959,495.0,12,4,Soğuk/Karlı,12.0,3,0,1,25-34
4960,340.0,12,4,Bulutlu,16.0,2,0,1,25-34
4961,325.0,12,4,Bulutlu,19.0,2,0,1,25-34
4962,495.0,12,4,Bulutlu,26.0,3,0,1,25-34
4963,325.0,12,4,Soğuk/Karlı,14.0,2,0,1,25-34
4964,455.0,12,4,Güneşli,21.0,3,0,1,25-34
4965,585.0,12,4,Soğuk/Karlı,8.0,3,0,1,25-34
4966,445.0,12,4,Güneşli,20.0,2,0,1,25-34
4967,465.0,12,4,Güneşli,15.0,2,0,1,25-34
4968,585.0,12,4,Bulutlu,11.0,3,0,1,25-34
4969,465.0,13,4,Güneşli,25.0,2,0,1,25-34
4970,375.0,13,4,Güneşli,26.0,2,0,1,25-34
4971,355.0,13,4,Yağmurlu,22.0,2,0,1,25-34
4972,325.0,13,4,Bulutlu,21.0,2,0,1,25-34
4973,465.0,13,4,Güneşli,12.0,2,0,1,25-34
4974,325.0,13,4,Bulutlu,17.0,2,0,1,25-34
4975,455.0,13,4,Yağmurlu,10.0,3,0,1,25-34
4976,585.0,13,4,Yağmurlu,13.0,3,0,1,25-34
4977,445.0,13,4,Güneşli,19.0,2,0,1,25-34
4978,395.0,13,4,Yağmurlu,25.0,2,0,1,25-34
4979,445.0,13,4,Güneşli,14.0,2,0,1,25-34
4980,355.0,13,4,Yağmurlu,9.0,2,0,1,25-34
4981,325.0,13,4,Güneşli,22.0,2,0,1,25-34
4982,495.0,13,4,Soğuk/Karlı,9.0,3,0,1,25-34
4983,495.0,13,4,Güneşli,9.0,3,0,1,25-34
4984,455.0,13,4,Bulutlu,16.0,3,0,1,25-34
4985,535.0,13,4,Yağmurlu,10.0,3,0,1,25-34
4986,585.0,13,4,Yağmurlu,26.0,3,0,1,25-34
4987,395.0,13,4,Bulutlu,13.0,2,0,1,25-34
4988,535.0,13,4,Yağmurlu,11.0,3,0,1,25-34
4989,535.0,13,4,Bulutlu,12.0,3,0,1,25-34
4990,325.0,13,4,Bulutlu,21.0,2,0,1,25-34
4991,340.0,13,4,Yağmurlu,21.0,2,0,1,25-34
4992,75.0,14,4,Güneşli,24.0,1,0,1,25-34
4993,255.0,14,4,Yağmurlu,18.0,2,0,1,25-34
4994,115.0,15,4,Güneşli,10.0,1,0,1,25-34
4995,190.0,15,4,Soğuk/Karlı,26.0,2,0,1,25-34
4996,310.0,15,4,Bulutlu,16.0,2,0,1,25-34
4997,75.0,15,4,Yağmurlu,13.0,1,0,1,25-34
4998,65.0,16,4,Bulutlu,12.0,1,0,1,25-34
4999,60.0,16,4,Yağmurlu,13.0,1,0,1,25-34
5000,45.0,16,4,Yağmurlu,20.0,1,0,1,25-34
5001,85.0,17,4,Bulutlu,18.0,1,0,1,25-34
5002,235.0,18,4,Soğuk/Karlı,15.0,2,0,1,25-34
5003,225.0,18,4,Güneşli,19.0,2,0,1,25-34
5004,175.0,18,4,Yağmurlu,24.0,2,0,1,25-34
5005,130.0,18,4,Güneşli,9.0,1,0,1,25-34
5006,2370.0,19,4,Güneşli,22.0,4,0,2,25-34
5007,4240.0,19,4,Soğuk/Karlı,13.0,3,0,1,25-34
5008,1305.0,19,4,Soğuk/Karlı,17.0,3,0,1,25-34
5009,1640.0,19,4,Soğuk/Karlı,18.0,3,0,1,25-34
5010,1720.0,19,4,Yağmurlu,13.0,4,0,2,25-34
5011,1170.0,19,4,Güneşli,18.0,3,0,1,25-34
5012,1935.0,19,4,Güneşli,16.0,2,0,1,25-34
5013,2595.0,19,4,Güneşli,13.0,3,0,1,25-34
5014,3740.0,19,4,Yağmurlu,18.0,3,0,1,25-34
5015,1905.0,19,4,Soğuk/Karlı,16.0,4,0,2,25-34
5016,2740.0,19,4,Yağmurlu,10.0,2,0,1,25-34
5017,3460.0,19,4,Yağmurlu,18.0,4,0,2,25-34
5018,4730.0,19,4,Yağmurlu,9.0,4,0,2,25-34
5019,3560.0,19,4,Yağmurlu,18.0,5,0,2,25-34
5020,1160.0,19,4,Soğuk/Karlı,15.0,2,0,1,25-34
5021,2130.0,19,4,Yağmurlu,24.0,4,0,2,25-34
5022,1220.0,19,4,Bulutlu,9.0,4,0,2,25-34
5023,3640.0,19,4,Yağmurlu,11.0,5,0,2,25-34
5024,2800.0,19,4,Bulutlu,10.0,5,0,2,25-34
5025,1220.0,19,4,Güneşli,9.0,3,0,1,25-34
5026,2160.0,19,4,Yağmurlu,22.0,3,0,1,25-34
5027,1740.0,19,4,Soğuk/Karlı,15.0,3,0,1,25-34
5028,2545.0,19,4,Güneşli,19.0,5,0,2,25-34
5029,1830.0,19,4,Yağmurlu,19.0,5,0,2,25-34
5030,3240.0,19,4,Bulutlu,22.0,2,0,1,25-34
5031,1650.0,19,4,Soğuk/Karlı,15.0,3,0,1,25-34
5032,2385.0,19,4,Güneşli,22.0,3,0,1,25-34
5033,1680.0,19,4,Güneşli,17.0,5,0,2,25-34
5034,3770.0,19,4,Yağmurlu,11.0,5,0,2,25-34
5035,1930.0,19,4,Güneşli,13.0,4,0,2,25-34
5036,3565.0,19,4,Yağmurlu,17.0,4,0,2,25-34
5037,2980.0,19,4,Soğuk/Karlı,16.0,5,0,2,25-34
5038,2270.0,20,4,Soğuk/Karlı,26.0,4,0,2,25-34
5039,4075.0,20,4,Bulutlu,22.0,2,0,1,25-34
5040,1715.0,20,4,Soğuk/Karlı,19.0,3,0,1,25-34
5041,2670.0,20,4,Bulutlu,10.0,4,0,2,25-34
5042,3125.0,20,4,Güneşli,22.0,3,0,1,25-34
5043,1765.0,20,4,Yağmurlu,12.0,3,0,1,25-34
5044,1160.0,20,4,Soğuk/Karlı,16.0,3,0,1,25-34
5045,3400.0,20,4,Bulutlu,21.0,4,0,2,25-34
5046,3940.0,20,4,Soğuk/Karlı,24.0,4,0,2,25-34
5047,3230.0,20,4,Güneşli,10.0,4,0,2,25-34
5048,2430.0,20,4,Yağmurlu,15.0,3,0,1,25-34
5049,2300.0,20,4,Güneşli,8.0,3,0,1,25-34
5050,2005.0,20,4,Soğuk/Karlı,24.0,4,0,2,25-34
5051,1860.0,20,4,Soğuk/Karlı,17.0,3,0,1,25-34
5052,2700.0,20,4,Soğuk/Karlı,21.0,2,0,1,25-34
5053,4495.0,20,4,Güneşli,12.0,5,0,2,25-34
5054,1085.0,21,4,Güneşli,9.0,4,0,2,25-34
5055,2590.0,21,4,Güneşli,18.0,4,0,2,25-34
5056,2765.0,21,4,Yağmurlu,20.0,3,0,1,25-34
5057,2760.0,21,4,Bulutlu,18.0,5,0,2,25-34
5058,1500.0,21,4,Soğuk/Karlı,8.0,1,0,1,25-34
5059,2130.0,21,4,Soğuk/Karlı,15.0,3,0,1,25-34
5060,3425.0,21,4,Güneşli,18.0,2,0,1,25-34
5061,3200.0,21,4,Soğuk/Karlı,20.0,3,0,1,25-34
5062,2400.0,21,4,Güneşli,11.0,3,0,1,25-34
5063,1990.0,21,4,Yağmurlu,10.0,3,0,1,25-34
5064,3730.0,21,4,Bulutlu,16.0,3,0,1,25-34
5065,1360.0,21,4,Bulutlu,18.0,4,0,2,25-34
5066,3165.0,21,4,Güneşli,13.0,3,0,1,25-34
5067,2160.0,21,4,Yağmurlu,22.0,3,0,1,25-34
5068,2170.0,21,4,Bulutlu,19.0,5,0,2,25-34
5069,1620.0,21,4,Yağmurlu,26.0,4,0,2,25-34
5070,1850.0,21,4,Yağmurlu,19.0,3,0,1,25-34
5071,1470.0,21,4,Soğuk/Karlı,24.0,1,0,1,25-34
5072,3270.0,21,4,Güneşli,13.0,3,0,1,25-34
5073,1770.0,21,4,Güneşli,13.0,3,0,1,25-34
5074,4215.0,21,4,Yağmurlu,17.0,4,0,2,25-34
5075,1555.0,21,4,Soğuk/Karlı,22.0,5,0,2,25-34
5076,2150.0,21,4,Bulutlu,25.0,4,0,2,25-34
5077,145.0,22,4,Soğuk/Karlı,25.0,2,0,1,25-34
5078,240.0,22,4,Soğuk/Karlı,13.0,2,0,1,25-34
5079,35.0,22,4,Bulutlu,12.0,1,0,1,25-34
5080,315.0,22,4,Güneşli,25.0,2,0,1,25-34
5081,305.0,23,4,Güneşli,12.0,2,0,1,25-34
5082,65.0,0,5,Soğuk/Karlı,21.0,1,0,1,25-34
5083,300.0,0,5,Yağmurlu,8.0,2,0,1,25-34
5084,275.0,0,5,Güneşli,26.0,2,0,1,25-34
5085,65.0,1,5,Güneşli,16.0,1,0,1,25-34
5086,45.0,1,5,Güneşli,13.0,1,0,1,25-34
5087,700.0,8,5,Yağmurlu,17.0,2,0,1,25-34
5088,460.0,8,5,Yağmurlu,19.0,2,0,1,25-34
5089,970.0,8,5,Güneşli,25.0,2,0,1,25-34
5090,1075.0,8,5,Güneşli,17.0,2,0,1,25-34
5091,700.0,8,5,Güneşli,19.0,2,0,1,25-34
5092,700.0,8,5,Güneşli,9.0,2,0,1,25-34
5093,390.0,8,5,Bulutlu,9.0,2,0,1,25-34
5094,665.0,8,5,Güneşli,19.0,2,0,1,25-34
5095,425.0,8,5,Güneşli,10.0,2,0,1,25-34
5096,770.0,8,5,Güneşli,17.0,2,0,1,25-34
5097,770.0,8,5,Güneşli,18.0,2,0,1,25-34
5098,630.0,8,5,Yağmurlu,24.0,2,0,1,25-34
5099,630.0,9,5,Güneşli,19.0,2,0,1,25-34
5100,460.0,9,5,Yağmurlu,12.0,2,0,1,25-34
5101,970.0,9,5,Güneşli,19.0,2,0,1,25-34
5102,970.0,9,5,Güneşli,19.0,2,0,1,25-34
5103,1040.0,9,5,Yağmurlu,20.0,2,0,1,25-34
5104,1005.0,9,5,Soğuk/Karlı,11.0,2,0,1,25-34
5105,970.0,9,5,Bulutlu,12.0,2,0,1,25-34
5106,495.0,9,5,Güneşli,21.0,2,0,1,25-34
5107,1110.0,9,5,Güneşli,9.0,2,0,1,25-34
5108,425.0,9,5,Bulutlu,25.0,2,0,1,25-34
5109,630.0,10,5,Soğuk/Karlı,14.0,2,0,1,25-34
5110,1005.0,10,5,Güneşli,10.0,2,0,1,25-34
5111,970.0,10,5,Soğuk/Karlı,13.0,2,0,1,25-34
5112,425.0,10,5,Bulutlu,26.0,2,0,1,25-34
5113,630.0,10,5,Soğuk/Karlı,20.0,2,0,1,25-34
5114,1005.0,10,5,Bulutlu,12.0,2,0,1,25-34
5115,460.0,10,5,Güneşli,23.0,2,0,1,25-34
5116,735.0,10,5,Soğuk/Karlı,25.0,2,0,1,25-34
5117,630.0,10,5,Bulutlu,14.0,2,0,1,25-34
5118,1075.0,10,5,Yağmurlu,10.0,2,0,1,25-34
5119,255.0,11,5,Bulutlu,9.0,2,0,1,25-34
5120,75.0,11,5,Bulutlu,13.0,1,0,1,25-34
5121,65.0,11,5,Soğuk/Karlı,13.0,1,0,1,25-34
5122,115.0,11,5,Yağmurlu,23.0,1,0,1,25-34
5123,340.0,12,5,Yağmurlu,14.0,2,0,1,25-34
5124,355.0,12,5,Güneşli,25.0,2,0,1,25-34
5125,455.0,12,5,Güneşli,21.0,3,0,1,25-34
5126,465.0,12,5,Güneşli,13.0,2,0,1,25-34
5127,325.0,12,5,Yağmurlu,10.0,2,0,1,25-34
5128,375.0,12,5,Bulutlu,9.0,2,0,1,25-34
5129,445.0,12,5,Bulutlu,11.0,2,0,1,25-34
5130,355.0,12,5,Güneşli,21.0,2,0,1,25-34
5131,340.0,12,5,Bulutlu,20.0,2,0,1,25-34
5132,495.0,12,5,Bulutlu,17.0,3,0,1,25-34
5133,455.0,12,5,Güneşli,23.0,3,0,1,25-34
5134,465.0,12,5,Yağmurlu,26.0,2,0,1,25-34
5135,585.0,12,5,Güneşli,11.0,3,0,1,25-34
5136,340.0,12,5,Yağmurlu,24.0,2,0,1,25-34
5137,325.0,12,5,Bulutlu,15.0,2,0,1,25-34
5138,325.0,12,5,Bulutlu,18.0,2,0,1,25-34
5139,340.0,12,5,Bulutlu,22.0,2,0,1,25-34
5140,375.0,12,5,Güneşli,25.0,2,0,1,25-34
5141,455.0,12,5,Güneşli,13.0,3,0,1,25-34
5142,445.0,12,5,Yağmurlu,20.0,2,0,1,25-34
5143,340.0,13,5,Bulutlu,14.0,2,0,1,25-34
5144,340.0,13,5,Bulutlu,23.0,2,0,1,25-34
5145,495.0,13,5,Soğuk/Karlı,24.0,3,0,1,25-34
5146,375.0,13,5,Yağmurlu,22.0,2,0,1,25-34
5147,340.0,13,5,Bulutlu,10.0,2,0,1,25-34
5148,325.0,13,5,Soğuk/Karlı,25.0,2,0,1,25-34
5149,495.0,13,5,Yağmurlu,8.0,3,0,1,25-34
5150,340.0,13,5,Bulutlu,16.0,2,0,1,25-34
5151,535.0,13,5,Soğuk/Karlı,11.0,3,0,1,25-34
5152,395.0,13,5,Soğuk/Karlı,15.0,2,0,1,25-34
5153,445.0,13,5,Bulutlu,13.0,2,0,1,25-34
5154,375.0,13,5,Yağmurlu,18.0,2,0,1,25-34
5155,495.0,13,5,Yağmurlu,21.0,3,0,1,25-34
5156,355.0,13,5,Güneşli,18.0,2,0,1,25-34
5157,375.0,13,5,Yağmurlu,21.0,2,0,1,25-34
5158,340.0,13,5,Soğuk/Karlı,21.0,2,0,1,25-34
5159,495.0,13,5,Soğuk/Karlı,17.0,3,0,1,25-34
5160,495.0,13,5,Yağmurlu,16.0,3,0,1,25-34
5161,465.0,13,5,Güneşli,21.0,2,0,1,25-34
5162,375.0,13,5,Yağmurlu,24.0,2,0,1,25-34
5163,325.0,13,5,Yağmurlu,10.0,2,0,1,25-34
5164,375.0,13,5,Soğuk/Karlı,22.0,2,0,1,25-34
5165,210.0,14,5,Bulutlu,12.0,2,0,1,25-34
5166,75.0,14,5,Bulutlu,24.0,1,0,1,25-34
5167,65.0,15,5,Soğuk/Karlı,11.0,1,0,1,25-34
5168,115.0,15,5,Bulutlu,17.0,1,0,1,25-34
5169,115.0,15,5,Soğuk/Karlı,19.0,1,0,1,25-34
5170,75.0,16,5,Yağmurlu,26.0,1,0,1,25-34
5171,185.0,17,5,Soğuk/Karlı,25.0,2,0,1,25-34
5172,35.0,17,5,Soğuk/Karlı,24.0,1,0,1,25-34
5173,305.0,17,5,Bulutlu,17.0,2,0,1,25-34
5174,255.0,18,5,Yağmurlu,23.0,2,0,1,25-34
5175,170.0,18,5,Soğuk/Karlı,19.0,2,0,1,25-34
5176,115.0,18,5,Soğuk/Karlı,19.0,1,0,1,25-34
5177,2685.0,19,5,Güneşli,21.0,4,0,2,25-34
5178,3655.0,19,5,Güneşli,16.0,4,0,2,25-34
5179,1680.0,19,5,Bulutlu,21.0,4,0,2,25-34
5180,1945.0,19,5,Bulutlu,8.0,5,0,2,25-34
5181,1190.0,19,5,Bulutlu,16.0,2,0,1,25-34
5182,3180.0,19,5,Yağmurlu,13.0,4,0,2,25-34
5183,1495.0,19,5,Bulutlu,26.0,4,0,2,25-34
5184,2185.0,19,5,Soğuk/Karlı,22.0,5,0,2,25-34
5185,2855.0,19,5,Soğuk/Karlı,15.0,4,0,2,25-34
5186,2040.0,19,5,Bulutlu,16.0,5,0,2,25-34
